SID,SEASON,issue_time,target_time,issue_lat,issue_lon,issue_wind,target_lat,target_lon,target_wind,model,horizon_hours,predicted_lat,predicted_lon,predicted_wind,track_error_km,north_error_km,east_error_km,wind_error_kt,wind_abs_error_kt,target_motion_kmh,issue_intensity_bin,motion_bin,wind_change_bin
2023249N12320,2023,2023-09-12 00:00:00+00:00,2023-09-14 00:00:00+00:00,23.7,-64.5,100.0,27.6,-67.8,90.0,constant-motion,48,25.299999999999994,-69.33376737304621,100.0,297.8547303063313,-256.03600000000085,-158.49064946147695,10.0,10.0,11.36137301694908,Cat 3 (96-112),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-12 06:00:00+00:00,2023-09-14 06:00:00+00:00,23.9,-65.1,100.0,28.5,-68.0,85.0,constant-motion,48,25.499999999999993,-69.93408571801208,100.0,384.68418251307565,-333.9600000000007,-199.2357641149747,15.0,15.0,12.2414795635586,Cat 3 (96-112),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-12 12:00:00+00:00,2023-09-14 12:00:00+00:00,24.1,-65.7,100.0,29.8,-68.2,80.0,constant-motion,48,25.700000000000024,-70.53440508684686,100.0,510.4636776641767,-456.41199999999736,-240.06294710873874,20.0,20.0,14.176312998969033,Cat 3 (96-112),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-12 18:00:00+00:00,2023-09-14 18:00:00+00:00,24.5,-66.2,100.0,31.1,-68.3,75.0,constant-motion,48,27.69999999999999,-70.2595781298297,100.0,423.02140210261587,-378.48800000000136,-199.039387282251,25.0,25.0,15.882183164993755,Cat 3 (96-112),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-13 00:00:00+00:00,2023-09-15 00:00:00+00:00,24.9,-66.6,100.0,32.1,-67.8,75.0,constant-motion,48,28.099999999999987,-69.84853563883848,100.0,486.4499159458785,-445.2800000000015,-206.2365118534257,25.0,25.0,16.856784601098568,Cat 3 (96-112),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-13 06:00:00+00:00,2023-09-15 06:00:00+00:00,25.3,-66.9,100.0,33.6,-67.6,75.0,constant-motion,48,28.500000000000018,-69.33706115511325,100.0,590.7123219859607,-567.7319999999982,-174.0839479228544,25.0,25.0,19.279086301263394,Cat 3 (96-112),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-13 12:00:00+00:00,2023-09-15 12:00:00+00:00,26.0,-67.2,95.0,35.1,-67.1,75.0,constant-motion,48,31.599999999999994,-69.66887571479106,95.0,456.45765217028315,-389.6200000000007,-250.42668240833004,20.0,20.0,21.081673865203566,Cat 2 (83-95),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-13 18:00:00+00:00,2023-09-15 18:00:00+00:00,26.8,-67.6,90.0,37.1,-66.7,75.0,constant-motion,48,33.2,-70.90969232569925,90.0,578.2627885020798,-434.14799999999946,-404.08456749807124,15.0,15.0,23.925719147485072,Cat 2 (83-95),typical (10-25),weakening (<-5)
2023249N12320,2023,2023-09-14 00:00:00+00:00,2023-09-16 00:00:00+00:00,27.6,-67.8,90.0,38.7,-65.9,75.0,constant-motion,48,34.00000000000001,-69.45673182456021,90.0,611.9075319802625,-523.2039999999995,-335.4990748710009,15.0,15.0,25.97470404681529,Cat 2 (83-95),fast (>=25),weakening (<-5)
2023251N16334,2023,2023-09-08 12:00:00+00:00,2023-09-10 12:00:00+00:00,17.8,-31.8,35.0,22.5,-39.8,45.0,constant-motion,48,23.399999999999995,-45.6603517659081,35.0,608.3010681153181,100.18799999999953,-608.2260392767039,-10.0,10.0,20.516973264271638,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-08 18:00:00+00:00,2023-09-10 18:00:00+00:00,18.5,-33.6,35.0,23.3,-40.0,50.0,constant-motion,48,24.099999999999994,-48.28675119379935,35.0,848.2809039178795,89.05599999999936,-857.6770308369921,-15.0,15.0,17.75651257991151,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-09 00:00:00+00:00,2023-09-11 00:00:00+00:00,19.1,-35.1,35.0,24.0,-40.0,55.0,constant-motion,48,23.900000000000013,-47.30934719238644,35.0,742.7845315023758,-11.131999999998584,-757.2335893645806,-20.0,20.0,15.498541193193233,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-09 06:00:00+00:00,2023-09-11 06:00:00+00:00,19.7,-36.4,40.0,24.7,-40.0,55.0,constant-motion,48,24.499999999999982,-46.98738533899882,40.0,706.7161592855281,-22.26400000000183,-720.9507927365953,-15.0,15.0,13.918422630563088,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-09 12:00:00+00:00,2023-09-11 12:00:00+00:00,20.2,-37.5,40.0,25.5,-40.0,60.0,constant-motion,48,24.2,-46.43420589845633,40.0,665.0264659452414,-144.71600000000012,-664.3696563618057,-20.0,20.0,13.386377441635267,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-09 18:00:00+00:00,2023-09-11 18:00:00+00:00,20.7,-38.3,40.0,26.4,-39.9,65.0,constant-motion,48,24.7,-44.80017134670351,40.0,526.6285012596254,-189.24399999999991,-504.2703441511561,-25.0,25.0,13.63402103641661,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-10 00:00:00+00:00,2023-09-12 00:00:00+00:00,21.2,-38.9,45.0,27.5,-39.6,70.0,constant-motion,48,25.2,-43.77706791088673,45.0,488.4498758728796,-256.03600000000006,-428.0203681032659,-25.0,25.0,14.66881609659218,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-10 06:00:00+00:00,2023-09-12 06:00:00+00:00,21.8,-39.4,45.0,28.6,-39.4,75.0,constant-motion,48,26.600000000000012,-43.48024141331973,45.0,459.4295899156625,-222.63999999999874,-414.2963346710359,-30.0,30.0,15.752636366417159,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-10 12:00:00+00:00,2023-09-12 12:00:00+00:00,22.5,-39.8,45.0,29.8,-39.3,75.0,constant-motion,48,28.099999999999994,-43.07828457119268,45.0,413.34403664201926,-189.2440000000007,-379.89748161921074,-30.0,30.0,16.942776223825263,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-10 18:00:00+00:00,2023-09-12 18:00:00+00:00,23.3,-40.0,50.0,31.0,-39.4,75.0,constant-motion,48,29.700000000000006,-41.64693268260103,50.0,259.5703138183362,-144.71599999999933,-223.50669361156537,-25.0,25.0,17.880254470598626,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-11 00:00:00+00:00,2023-09-13 00:00:00+00:00,24.0,-40.0,55.0,32.1,-39.6,75.0,constant-motion,48,29.599999999999994,-40.0,55.0,280.597170434662,-278.30000000000075,-39.29763271585747,-20.0,20.0,18.78192668936334,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-11 06:00:00+00:00,2023-09-13 06:00:00+00:00,24.7,-40.0,55.0,33.0,-39.9,80.0,constant-motion,48,30.299999999999994,-40.0,55.0,300.3758400643086,-300.56400000000065,-9.750362251068193,-25.0,25.0,19.22854962374092,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-11 12:00:00+00:00,2023-09-13 12:00:00+00:00,25.5,-40.0,60.0,33.7,-40.3,80.0,constant-motion,48,31.900000000000006,-40.0,60.0,202.1053682517006,-200.37599999999975,29.037652665757395,-20.0,20.0,19.005402655699662,TS (34-63),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-11 18:00:00+00:00,2023-09-13 18:00:00+00:00,26.4,-39.9,65.0,34.4,-40.6,75.0,constant-motion,48,33.59999999999999,-39.06937655539551,65.0,166.79736231454893,-89.05600000000129,147.28755572530116,-10.0,10.0,18.585042236401367,Cat 1 (64-82),typical (10-25),strengthening (>5)
2023251N16334,2023,2023-09-12 00:00:00+00:00,2023-09-14 00:00:00+00:00,27.5,-39.6,70.0,35.1,-40.7,75.0,constant-motion,48,36.30000000000001,-37.08005061848783,70.0,353.0344707133982,133.58400000000108,342.7843800717797,-5.0,5.0,17.73960033709231,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2023251N16334,2023,2023-09-12 06:00:00+00:00,2023-09-14 06:00:00+00:00,28.6,-39.4,75.0,35.8,-40.5,70.0,constant-motion,48,37.40000000000001,-37.71631136378966,75.0,305.59622316189683,178.11200000000179,260.8085764420706,5.0,5.0,16.81766646515519,Cat 1 (64-82),typical (10-25),weakening (<-5)
2023251N16334,2023,2023-09-12 12:00:00+00:00,2023-09-14 12:00:00+00:00,29.8,-39.3,75.0,36.3,-40.1,70.0,constant-motion,48,39.39999999999999,-38.451613646886756,75.0,373.8363497658827,345.09199999999976,152.38523899968425,5.0,5.0,15.137386044844968,Cat 1 (64-82),typical (10-25),weakening (<-5)
2023251N16334,2023,2023-09-12 18:00:00+00:00,2023-09-14 18:00:00+00:00,31.0,-39.4,75.0,36.6,-39.6,70.0,constant-motion,48,40.599999999999994,-40.2507480166303,75.0,448.3567003470723,445.2799999999992,-58.31097910099456,5.0,5.0,12.978460541653197,Cat 1 (64-82),typical (10-25),weakening (<-5)
2023251N16334,2023,2023-09-13 00:00:00+00:00,2023-09-15 00:00:00+00:00,32.1,-39.6,75.0,36.7,-39.1,65.0,constant-motion,48,40.90000000000001,-41.29619028558244,75.0,504.26066859844934,467.5440000000011,-197.70999143304823,10.0,10.0,10.69891127899952,Cat 1 (64-82),typical (10-25),weakening (<-5)
2023251N16334,2023,2023-09-13 06:00:00+00:00,2023-09-15 06:00:00+00:00,33.0,-39.9,80.0,36.7,-38.6,60.0,constant-motion,48,40.19999999999999,-42.41989206040748,80.0,511.8605214385947,389.61999999999836,-343.96315877970596,20.0,20.0,8.920178012499344,Cat 1 (64-82),slow (<10),weakening (<-5)
2023251N16334,2023,2023-09-13 12:00:00+00:00,2023-09-15 12:00:00+00:00,33.7,-40.3,80.0,36.5,-38.1,55.0,constant-motion,48,39.300000000000026,-43.625280293285044,80.0,575.9926327705779,311.69600000000275,-497.93199506976896,25.0,25.0,7.710371158207438,Cat 1 (64-82),slow (<10),weakening (<-5)
2023251N16334,2023,2023-09-13 18:00:00+00:00,2023-09-15 18:00:00+00:00,34.4,-40.6,75.0,36.1,-37.8,55.0,constant-motion,48,39.999999999999964,-43.096476529993055,75.0,634.7094222131486,434.1479999999959,-475.9057572984276,20.0,20.0,6.600060791313587,Cat 1 (64-82),slow (<10),weakening (<-5)
2023251N16334,2023,2023-09-14 00:00:00+00:00,2023-09-16 00:00:00+00:00,35.1,-40.7,75.0,35.7,-37.8,55.0,constant-motion,48,40.700000000000024,-41.5330133163076,75.0,644.4454052162847,556.6000000000023,-336.3186657448314,20.0,20.0,5.649451474332911,Cat 1 (64-82),slow (<10),weakening (<-5)
2023251N16334,2023,2023-09-14 06:00:00+00:00,2023-09-16 06:00:00+00:00,35.8,-40.5,70.0,35.2,-38.0,55.0,constant-motion,48,41.39999999999996,-38.832231600370164,70.0,693.2133652351058,690.1839999999955,-81.47440093175285,15.0,15.0,4.915312039296813,Cat 1 (64-82),slow (<10),weakening (<-5)
2023251N16334,2023,2023-09-14 12:00:00+00:00,2023-09-16 12:00:00+00:00,36.3,-40.1,70.0,34.7,-38.5,50.0,constant-motion,48,40.3,-36.80324937457456,70.0,640.3910377457739,623.3919999999994,143.00469556295795,20.0,20.0,4.77932031110281,Cat 1 (64-82),slow (<10),weakening (<-5)
2023251N16334,2023,2023-09-14 18:00:00+00:00,2023-09-16 18:00:00+00:00,36.6,-39.6,70.0,34.3,-39.2,45.0,constant-motion,48,39.000000000000036,-35.52801097166167,70.0,616.6571954181672,523.2040000000043,321.89889591635796,25.0,25.0,5.3812850009428095,Cat 1 (64-82),slow (<10),weakening (<-5)
2023258N14318,2023,2023-09-16 06:00:00+00:00,2023-09-18 06:00:00+00:00,17.4,-45.4,30.0,26.0,-50.6,65.0,constant-motion,48,27.799999999999976,-50.37865214949258,30.0,201.35092846768677,200.37599999999725,26.176546241492133,-35.0,35.0,22.843294205209347,TD (<34),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-16 12:00:00+00:00,2023-09-18 12:00:00+00:00,18.7,-46.0,30.0,26.8,-51.1,65.0,constant-motion,48,29.100000000000005,-50.99180244902769,30.0,255.9693529211567,256.0360000000004,15.523554268267958,-35.0,35.0,21.690737554947134,TD (<34),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-16 18:00:00+00:00,2023-09-18 18:00:00+00:00,20.1,-46.7,30.0,27.5,-51.7,70.0,constant-motion,48,31.30000000000002,-52.56192607237557,30.0,430.70661094534296,423.0160000000021,-78.73090805804895,-40.0,40.0,20.14751781604988,TD (<34),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-17 00:00:00+00:00,2023-09-19 00:00:00+00:00,21.4,-47.6,35.0,28.2,-52.4,75.0,constant-motion,48,31.799999999999976,-55.1299911719245,35.0,478.858430460674,400.75199999999734,-264.45642433482044,-40.0,40.0,18.703698501263823,TS (34-63),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-17 06:00:00+00:00,2023-09-19 06:00:00+00:00,22.5,-48.3,45.0,29.0,-53.2,75.0,constant-motion,48,31.30000000000001,-54.124257310685636,45.0,270.7451299113815,256.0360000000013,-86.90050068470771,-30.0,30.0,18.1950667997093,TS (34-63),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-17 12:00:00+00:00,2023-09-19 12:00:00+00:00,23.5,-48.8,50.0,29.9,-54.0,80.0,constant-motion,48,31.5,-52.95104221514052,50.0,204.22988256502936,178.1120000000002,107.25813418770156,-30.0,30.0,18.313823927714456,TS (34-63),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-17 18:00:00+00:00,2023-09-19 18:00:00+00:00,24.5,-49.4,55.0,31.1,-54.7,85.0,constant-motion,48,32.5,-54.38968230534573,55.0,158.41102496268556,155.84799999999984,33.75901139808764,-30.0,30.0,18.747280172096357,TS (34-63),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-18 00:00:00+00:00,2023-09-20 00:00:00+00:00,25.3,-50.0,60.0,32.4,-55.0,85.0,constant-motion,48,31.700000000000006,-54.95417215467181,60.0,77.95629570696157,-77.92399999999918,2.8518421329976604,-25.0,25.0,19.31792849386755,TS (34-63),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-18 06:00:00+00:00,2023-09-20 06:00:00+00:00,26.0,-50.6,65.0,33.7,-55.2,85.0,constant-motion,48,31.599999999999994,-55.537751429581874,65.0,235.64050577838384,-233.77200000000084,-37.54378071354614,-20.0,20.0,20.08316961765254,Cat 1 (64-82),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-18 12:00:00+00:00,2023-09-20 12:00:00+00:00,26.8,-51.1,65.0,35.2,-54.7,80.0,constant-motion,48,33.2,-55.23711540712431,65.0,227.80881275272097,-222.63999999999965,-55.331022508433364,-15.0,15.0,20.72590678446255,Cat 1 (64-82),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-18 18:00:00+00:00,2023-09-20 18:00:00+00:00,27.5,-51.7,70.0,36.7,-53.6,80.0,constant-motion,48,33.099999999999994,-56.64687707190848,70.0,487.2194137107898,-400.75200000000086,-296.28708589593003,-10.0,10.0,21.63457269595132,Cat 1 (64-82),typical (10-25),strengthening (>5)
2023258N14318,2023,2023-09-19 00:00:00+00:00,2023-09-21 00:00:00+00:00,28.2,-52.4,75.0,38.3,-51.6,80.0,constant-motion,48,33.8,-58.176436380782974,75.0,774.1674641932893,-500.9400000000003,-625.6630732582889,-5.0,5.0,23.448268872687038,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2023258N14318,2023,2023-09-19 06:00:00+00:00,2023-09-21 06:00:00+00:00,29.0,-53.2,75.0,40.0,-49.2,75.0,constant-motion,48,35.400000000000006,-59.840435384811514,75.0,1065.7122455594779,-512.0719999999994,-992.4841241473339,0.0,0.0,26.5935794233247,Cat 1 (64-82),fast (>=25),steady (-5 to 5)
2023258N14318,2023,2023-09-19 12:00:00+00:00,2023-09-21 12:00:00+00:00,29.9,-54.0,80.0,41.3,-46.3,75.0,constant-motion,48,37.09999999999999,-60.683198583263334,80.0,1322.4700365900935,-467.5440000000011,-1317.349793051736,5.0,5.0,30.09836454764169,Cat 1 (64-82),fast (>=25),weakening (<-5)
2023258N14318,2023,2023-09-19 18:00:00+00:00,2023-09-21 18:00:00+00:00,31.1,-54.7,85.0,42.8,-42.8,70.0,constant-motion,48,40.700000000000024,-60.65663612529477,85.0,1496.723985463586,-233.77199999999698,-1595.786885600976,15.0,15.0,34.85351301150413,Cat 2 (83-95),fast (>=25),weakening (<-5)
2023258N14318,2023,2023-09-20 00:00:00+00:00,2023-09-22 00:00:00+00:00,32.4,-55.0,85.0,44.3,-38.7,65.0,constant-motion,48,42.799999999999976,-57.57588289472881,85.0,1526.924063261137,-166.98000000000252,-1650.194244172251,20.0,20.0,40.31717070097421,Cat 2 (83-95),fast (>=25),weakening (<-5)
2023266N16323,2023,2023-09-24 06:00:00+00:00,2023-09-26 06:00:00+00:00,16.0,-40.5,45.0,17.5,-48.5,45.0,constant-motion,48,17.599999999999994,-46.12586612657503,45.0,251.94809547242033,11.13199999999938,253.23291263584338,0.0,0.0,18.08139541780284,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-09-24 12:00:00+00:00,2023-09-26 12:00:00+00:00,16.3,-41.3,45.0,17.4,-49.7,40.0,constant-motion,48,18.700000000000006,-47.745765091432474,45.0,252.14964874797013,144.71600000000086,210.60926639559455,5.0,5.0,18.79546924765206,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-24 18:00:00+00:00,2023-09-26 18:00:00+00:00,16.6,-42.0,45.0,17.1,-50.8,40.0,constant-motion,48,19.000000000000007,-47.640805201817244,45.0,395.18897840261934,211.50800000000064,339.683221081347,5.0,5.0,19.54320159810072,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-25 00:00:00+00:00,2023-09-27 00:00:00+00:00,16.9,-42.9,45.0,17.2,-51.6,40.0,constant-motion,48,19.299999999999976,-50.15344522808442,45.0,279.03128398005856,233.77199999999738,158.42112530208772,5.0,5.0,19.27922722164091,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-25 06:00:00+00:00,2023-09-27 06:00:00+00:00,17.1,-43.8,50.0,17.4,-52.3,40.0,constant-motion,48,18.700000000000024,-51.03563969571877,50.0,196.8826647553593,144.71600000000285,137.17688472087752,10.0,10.0,18.816393672256044,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-25 12:00:00+00:00,2023-09-27 12:00:00+00:00,17.1,-44.8,50.0,17.5,-53.0,45.0,constant-motion,48,17.1,-52.8,50.0,49.286212137933994,-44.52799999999984,20.337544786539638,5.0,5.0,18.15870926233241,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-25 18:00:00+00:00,2023-09-27 18:00:00+00:00,17.1,-46.2,45.0,17.8,-53.7,45.0,constant-motion,48,17.1,-57.40000000000005,45.0,400.12231582684217,-77.92399999999992,-395.19036865739076,0.0,0.0,16.65259421826707,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-09-26 00:00:00+00:00,2023-09-28 00:00:00+00:00,17.4,-47.3,45.0,18.1,-54.3,40.0,constant-motion,48,19.799999999999976,-56.16733027020619,45.0,272.57222897867905,189.24399999999713,-193.40791499533827,5.0,5.0,15.52788699803851,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-26 06:00:00+00:00,2023-09-28 06:00:00+00:00,17.5,-48.5,45.0,18.5,-54.5,40.0,constant-motion,48,18.30000000000001,-58.12405662571874,45.0,383.01502792077326,-22.26399999999873,-384.2609806024484,5.0,5.0,13.419761065799257,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-09-26 12:00:00+00:00,2023-09-28 12:00:00+00:00,17.4,-49.7,40.0,18.7,-54.7,40.0,constant-motion,48,16.599999999999987,-59.276652600070065,40.0,538.1942326554962,-233.77200000000133,-490.2828908619895,0.0,0.0,11.41650607193276,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-09-26 18:00:00+00:00,2023-09-28 18:00:00+00:00,17.1,-50.8,40.0,18.6,-54.8,40.0,constant-motion,48,14.700000000000024,-59.53849904103882,40.0,665.3980238198999,-434.1479999999974,-511.70759044124935,0.0,0.0,9.479540529496846,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-27 00:00:00+00:00,2023-09-29 00:00:00+00:00,17.2,-51.6,40.0,18.5,-54.9,40.0,constant-motion,48,17.999999999999982,-58.01574759527327,40.0,333.68771686550645,-55.66000000000197,-331.09743672889124,0.0,0.0,7.8749497333001015,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-27 06:00:00+00:00,2023-09-29 06:00:00+00:00,17.4,-52.3,40.0,18.4,-55.0,40.0,constant-motion,48,18.999999999999993,-57.92822923962288,40.0,315.544546950892,66.79199999999938,-309.17522391602,0.0,0.0,6.386743542401587,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-27 12:00:00+00:00,2023-09-29 12:00:00+00:00,17.5,-53.0,45.0,18.2,-55.3,45.0,constant-motion,48,18.30000000000001,-58.61403303166922,45.0,350.1398499115818,11.13200000000134,-350.9918727695067,0.0,0.0,5.324481660395695,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-27 18:00:00+00:00,2023-09-29 18:00:00+00:00,17.8,-53.7,45.0,18.0,-55.6,45.0,constant-motion,48,20.200000000000006,-59.34387436375172,45.0,463.2079076575087,244.9040000000007,-392.7768884696744,0.0,0.0,4.213942637162235,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-28 00:00:00+00:00,2023-09-30 00:00:00+00:00,18.1,-54.3,40.0,17.6,-55.7,45.0,constant-motion,48,20.500000000000007,-59.13827012412021,40.0,484.2913578895083,322.82800000000066,-359.9818049841622,-5.0,5.0,3.2971949908877325,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-28 06:00:00+00:00,2023-09-30 06:00:00+00:00,18.5,-54.5,40.0,17.2,-55.8,45.0,constant-motion,48,21.69999999999999,-56.11760202539688,40.0,501.483934432807,500.9399999999988,-31.35437174660592,-5.0,5.0,4.157647556042854,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-28 12:00:00+00:00,2023-09-30 12:00:00+00:00,18.7,-54.7,40.0,16.8,-56.0,45.0,constant-motion,48,20.299999999999994,-56.30870221642617,40.0,390.5404329904731,389.6199999999992,-30.982016502439848,-5.0,5.0,5.253412799848562,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-28 18:00:00+00:00,2023-09-30 18:00:00+00:00,18.6,-54.8,40.0,16.4,-56.3,50.0,constant-motion,48,17.80000000000002,-55.59790954113599,40.0,172.63132304766788,155.84800000000223,74.87201329817728,-10.0,10.0,6.079032087754275,TS (34-63),slow (<10),strengthening (>5)
2023266N16323,2023,2023-09-29 00:00:00+00:00,2023-10-01 00:00:00+00:00,18.5,-54.9,40.0,16.1,-56.7,50.0,constant-motion,48,17.69999999999999,-55.69792168571357,40.0,207.40858232384073,178.11199999999857,106.88193033298832,-10.0,10.0,6.837947252725151,TS (34-63),slow (<10),strengthening (>5)
2023266N16323,2023,2023-09-29 06:00:00+00:00,2023-10-01 06:00:00+00:00,18.4,-55.0,40.0,16.0,-57.5,50.0,constant-motion,48,17.599999999999987,-55.79793381644299,40.0,253.92382560415976,178.11199999999857,181.37542924608405,-10.0,10.0,7.842973140929189,TS (34-63),slow (<10),strengthening (>5)
2023266N16323,2023,2023-09-29 12:00:00+00:00,2023-10-01 12:00:00+00:00,18.2,-55.3,45.0,16.0,-58.4,45.0,constant-motion,48,16.600000000000005,-57.68789021826778,45.0,101.12935992201312,66.79200000000054,76.18041705214296,0.0,0.0,8.548577534810232,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-29 18:00:00+00:00,2023-10-01 18:00:00+00:00,18.0,-55.6,45.0,16.2,-58.8,45.0,constant-motion,48,16.400000000000006,-57.98803457333477,45.0,89.46552364218319,22.264000000000692,86.5290239159778,0.0,0.0,8.220850880319201,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 00:00:00+00:00,2023-10-02 00:00:00+00:00,17.6,-55.7,45.0,16.5,-59.0,45.0,constant-motion,48,14.400000000000013,-56.492399736109476,45.0,356.01429506963365,-233.77199999999857,266.41759286887776,0.0,0.0,7.739945579838761,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 06:00:00+00:00,2023-10-02 06:00:00+00:00,17.2,-55.8,45.0,16.8,-59.7,45.0,constant-motion,48,13.999999999999982,-56.592589215080395,45.0,455.93660091995577,-311.696000000002,330.1969704954997,0.0,0.0,8.689215468652538,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 12:00:00+00:00,2023-10-02 12:00:00+00:00,16.8,-56.0,45.0,16.9,-60.5,45.0,constant-motion,48,13.600000000000012,-57.58555591360897,45.0,482.04744929425027,-367.3559999999985,309.1037428062664,0.0,0.0,9.979452987541817,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 18:00:00+00:00,2023-10-02 18:00:00+00:00,16.4,-56.3,50.0,17.3,-61.2,45.0,constant-motion,48,13.199999999999982,-58.6788979516065,50.0,530.0526363116368,-456.4120000000021,266.0162450812213,5.0,5.0,11.0616619597398,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-01 00:00:00+00:00,2023-10-03 00:00:00+00:00,16.1,-56.7,50.0,17.6,-61.9,45.0,constant-motion,48,13.700000000000024,-59.879051716793896,50.0,484.6266950136714,-434.1479999999974,212.01877769384157,5.0,5.0,12.040516033153635,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-01 06:00:00+00:00,2023-10-03 06:00:00+00:00,16.0,-57.5,50.0,18.1,-62.7,45.0,constant-motion,48,15.199999999999989,-63.88576837833894,50.0,346.3197884845821,-322.8280000000014,-131.25484777571205,5.0,5.0,12.50094268463574,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-01 12:00:00+00:00,2023-10-03 12:00:00+00:00,16.0,-58.4,45.0,18.6,-63.6,40.0,constant-motion,48,16.0,-65.60000000000005,45.0,358.6869966505422,-289.43200000000013,-217.7784388979651,5.0,5.0,12.981411396670088,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-01 18:00:00+00:00,2023-10-03 18:00:00+00:00,16.2,-58.8,45.0,19.1,-64.5,40.0,constant-motion,48,17.799999999999994,-62.01497229218337,45.0,299.32855375563173,-144.71600000000083,262.40210133558696,5.0,5.0,14.26196685444564,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-02 00:00:00+00:00,2023-10-04 00:00:00+00:00,16.5,-59.0,45.0,19.5,-65.2,40.0,constant-motion,48,18.900000000000006,-60.611586096447596,45.0,486.4096920965594,-66.79199999999935,485.4948401665048,5.0,5.0,15.323612453497299,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-02 06:00:00+00:00,2023-10-04 06:00:00+00:00,16.8,-59.7,45.0,20.2,-65.4,40.0,constant-motion,48,19.200000000000006,-65.34131378636583,45.0,111.36466815166534,-111.3199999999992,4.4791380544528465,5.0,5.0,14.790667706320647,TS (34-63),typical (10-25),weakening (<-5)
