tcc_track_id,basin,year,issue_time_utc,current_lat,current_lon,linked_ibtracs_sid,first_34kt_time_utc,label_24h,label_48h,input_times_utc,split
5437,UNKNOWN,1985,1985-10-30T06:00:00Z,11.5,-90.5,,,0,,1985-10-29T06:00:00Z|1985-10-29T09:00:00Z|1985-10-29T12:00:00Z|1985-10-29T15:00:00Z|1985-10-29T18:00:00Z|1985-10-29T21:00:00Z|1985-10-30T00:00:00Z|1985-10-30T03:00:00Z|1985-10-30T06:00:00Z,train
5440,UNKNOWN,1985,1985-10-30T21:00:00Z,10.8,-78.0,,,0,0.0,1985-10-29T21:00:00Z|1985-10-30T00:00:00Z|1985-10-30T03:00:00Z|1985-10-30T06:00:00Z|1985-10-30T09:00:00Z|1985-10-30T12:00:00Z|1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T00:00:00Z,11.4,-78.8,,,0,0.0,1985-10-30T00:00:00Z|1985-10-30T03:00:00Z|1985-10-30T06:00:00Z|1985-10-30T09:00:00Z|1985-10-30T12:00:00Z|1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T03:00:00Z,12.1,-78.2,,,0,0.0,1985-10-30T03:00:00Z|1985-10-30T06:00:00Z|1985-10-30T09:00:00Z|1985-10-30T12:00:00Z|1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T06:00:00Z,12.7,-77.6,,,0,0.0,1985-10-30T06:00:00Z|1985-10-30T09:00:00Z|1985-10-30T12:00:00Z|1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T09:00:00Z,13.4,-77.0,,,0,0.0,1985-10-30T09:00:00Z|1985-10-30T12:00:00Z|1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T12:00:00Z,13.1,-77.0,,,0,0.0,1985-10-30T12:00:00Z|1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T15:00:00Z,12.7,-77.0,,,0,0.0,1985-10-30T15:00:00Z|1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T18:00:00Z,12.4,-78.4,,,0,0.0,1985-10-30T18:00:00Z|1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z,train
5440,UNKNOWN,1985,1985-10-31T21:00:00Z,12.0,-79.9,,,0,,1985-10-30T21:00:00Z|1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T00:00:00Z,11.7,-81.3,,,0,,1985-10-31T00:00:00Z|1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T03:00:00Z,11.3,-82.7,,,0,,1985-10-31T03:00:00Z|1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T06:00:00Z,10.8,-82.4,,,0,,1985-10-31T06:00:00Z|1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T09:00:00Z,12.0,-80.7,,,0,,1985-10-31T09:00:00Z|1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T12:00:00Z,12.7,-78.8,,,0,,1985-10-31T12:00:00Z|1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T15:00:00Z,13.5,-79.0,,,0,,1985-10-31T15:00:00Z|1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z,train
5440,UNKNOWN,1985,1985-11-01T18:00:00Z,14.4,-79.1,,,0,,1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z,train
5445,UNKNOWN,1985,1985-11-01T18:00:00Z,-4.4,156.5,,,0,,1985-10-31T18:00:00Z|1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z,train
5445,UNKNOWN,1985,1985-11-01T21:00:00Z,-5.9,157.0,,,0,,1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z,train
5445,UNKNOWN,1985,1985-11-02T00:00:00Z,-6.2,157.6,,,0,,1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z|1985-11-02T00:00:00Z,train
5446,UNKNOWN,1985,1985-11-01T21:00:00Z,11.7,-112.0,,,0,,1985-10-31T21:00:00Z|1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z,train
5446,UNKNOWN,1985,1985-11-02T00:00:00Z,11.8,-109.6,,,0,,1985-11-01T00:00:00Z|1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z|1985-11-02T00:00:00Z,train
5446,UNKNOWN,1985,1985-11-02T03:00:00Z,11.8,-107.2,,,0,,1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z|1985-11-02T00:00:00Z|1985-11-02T03:00:00Z,train
5447,UNKNOWN,1985,1985-11-02T03:00:00Z,5.5,-21.7,,,0,,1985-11-01T03:00:00Z|1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z|1985-11-02T00:00:00Z|1985-11-02T03:00:00Z,train
5447,UNKNOWN,1985,1985-11-02T06:00:00Z,6.8,-20.4,,,0,,1985-11-01T06:00:00Z|1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z|1985-11-02T00:00:00Z|1985-11-02T03:00:00Z|1985-11-02T06:00:00Z,train
5447,UNKNOWN,1985,1985-11-02T09:00:00Z,8.0,-19.2,,,0,,1985-11-01T09:00:00Z|1985-11-01T12:00:00Z|1985-11-01T15:00:00Z|1985-11-01T18:00:00Z|1985-11-01T21:00:00Z|1985-11-02T00:00:00Z|1985-11-02T03:00:00Z|1985-11-02T06:00:00Z|1985-11-02T09:00:00Z,train
5456,UNKNOWN,1985,1985-11-04T12:00:00Z,3.3,177.7,,,0,,1985-11-03T12:00:00Z|1985-11-03T15:00:00Z|1985-11-03T18:00:00Z|1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z,train
5456,UNKNOWN,1985,1985-11-04T15:00:00Z,1.9,176.7,,,0,,1985-11-03T15:00:00Z|1985-11-03T18:00:00Z|1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z|1985-11-04T15:00:00Z,train
5456,UNKNOWN,1985,1985-11-04T18:00:00Z,1.7,177.1,,,0,,1985-11-03T18:00:00Z|1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z|1985-11-04T15:00:00Z|1985-11-04T18:00:00Z,train
5456,UNKNOWN,1985,1985-11-04T21:00:00Z,2.7,177.9,,,0,,1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z|1985-11-04T15:00:00Z|1985-11-04T18:00:00Z|1985-11-04T21:00:00Z,train
5458,UNKNOWN,1985,1985-11-04T15:00:00Z,7.3,-136.2,,,0,,1985-11-03T15:00:00Z|1985-11-03T18:00:00Z|1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z|1985-11-04T15:00:00Z,train
5458,UNKNOWN,1985,1985-11-04T18:00:00Z,7.6,-135.6,,,0,,1985-11-03T18:00:00Z|1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z|1985-11-04T15:00:00Z|1985-11-04T18:00:00Z,train
5458,UNKNOWN,1985,1985-11-04T21:00:00Z,7.9,-136.9,,,0,,1985-11-03T21:00:00Z|1985-11-04T00:00:00Z|1985-11-04T03:00:00Z|1985-11-04T06:00:00Z|1985-11-04T09:00:00Z|1985-11-04T12:00:00Z|1985-11-04T15:00:00Z|1985-11-04T18:00:00Z|1985-11-04T21:00:00Z,train
5464,UNKNOWN,1985,1985-11-06T03:00:00Z,-10.1,-179.3,,,0,,1985-11-05T03:00:00Z|1985-11-05T06:00:00Z|1985-11-05T09:00:00Z|1985-11-05T12:00:00Z|1985-11-05T15:00:00Z|1985-11-05T18:00:00Z|1985-11-05T21:00:00Z|1985-11-06T00:00:00Z|1985-11-06T03:00:00Z,train
5464,UNKNOWN,1985,1985-11-06T06:00:00Z,-10.3,-179.0,,,0,,1985-11-05T06:00:00Z|1985-11-05T09:00:00Z|1985-11-05T12:00:00Z|1985-11-05T15:00:00Z|1985-11-05T18:00:00Z|1985-11-05T21:00:00Z|1985-11-06T00:00:00Z|1985-11-06T03:00:00Z|1985-11-06T06:00:00Z,train
5464,UNKNOWN,1985,1985-11-06T09:00:00Z,-10.4,-178.7,,,0,,1985-11-05T09:00:00Z|1985-11-05T12:00:00Z|1985-11-05T15:00:00Z|1985-11-05T18:00:00Z|1985-11-05T21:00:00Z|1985-11-06T00:00:00Z|1985-11-06T03:00:00Z|1985-11-06T06:00:00Z|1985-11-06T09:00:00Z,train
5464,UNKNOWN,1985,1985-11-06T12:00:00Z,-9.2,-178.4,,,0,,1985-11-05T12:00:00Z|1985-11-05T15:00:00Z|1985-11-05T18:00:00Z|1985-11-05T21:00:00Z|1985-11-06T00:00:00Z|1985-11-06T03:00:00Z|1985-11-06T06:00:00Z|1985-11-06T09:00:00Z|1985-11-06T12:00:00Z,train
5467,UNKNOWN,1985,1985-11-06T09:00:00Z,10.1,-83.0,,,0,,1985-11-05T09:00:00Z|1985-11-05T12:00:00Z|1985-11-05T15:00:00Z|1985-11-05T18:00:00Z|1985-11-05T21:00:00Z|1985-11-06T00:00:00Z|1985-11-06T03:00:00Z|1985-11-06T06:00:00Z|1985-11-06T09:00:00Z,train
5474,UNKNOWN,1985,1985-11-07T21:00:00Z,7.3,101.7,,,0,0.0,1985-11-06T21:00:00Z|1985-11-07T00:00:00Z|1985-11-07T03:00:00Z|1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T00:00:00Z,7.6,101.4,,,0,0.0,1985-11-07T00:00:00Z|1985-11-07T03:00:00Z|1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T03:00:00Z,7.8,101.1,,,0,0.0,1985-11-07T03:00:00Z|1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T06:00:00Z,6.2,101.1,,,0,,1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T09:00:00Z,4.7,101.2,,,0,,1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T12:00:00Z,3.1,101.2,,,0,,1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T15:00:00Z,3.7,100.4,,,0,,1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T18:00:00Z,4.4,99.5,,,0,,1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z,train
5474,UNKNOWN,1985,1985-11-08T21:00:00Z,5.0,98.7,,,0,,1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z,train
5474,UNKNOWN,1985,1985-11-09T00:00:00Z,5.0,97.7,,,0,,1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z,train
5474,UNKNOWN,1985,1985-11-09T03:00:00Z,4.9,96.7,,,0,,1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T00:00:00Z,-12.9,-159.4,,,0,0.0,1985-11-07T00:00:00Z|1985-11-07T03:00:00Z|1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T03:00:00Z,-12.5,-159.0,,,0,0.0,1985-11-07T03:00:00Z|1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T06:00:00Z,-13.6,-159.3,,,0,0.0,1985-11-07T06:00:00Z|1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T09:00:00Z,-14.6,-159.6,,,0,0.0,1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T12:00:00Z,-15.7,-160.0,,,0,0.0,1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T15:00:00Z,-16.7,-160.3,,,0,,1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T18:00:00Z,-17.0,-158.9,,,0,,1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z,train
5475,UNKNOWN,1985,1985-11-08T21:00:00Z,-17.1,-157.9,,,0,,1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z,train
5475,UNKNOWN,1985,1985-11-09T00:00:00Z,-17.3,-156.9,,,0,,1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z,train
5475,UNKNOWN,1985,1985-11-09T03:00:00Z,-17.4,-155.9,,,0,,1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z,train
5475,UNKNOWN,1985,1985-11-09T06:00:00Z,-17.2,-154.8,,,0,,1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z,train
5475,UNKNOWN,1985,1985-11-09T09:00:00Z,-20.5,-154.7,,,0,,1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z|1985-11-09T09:00:00Z,train
5475,UNKNOWN,1985,1985-11-09T12:00:00Z,-22.1,-153.4,,,0,,1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z|1985-11-09T09:00:00Z|1985-11-09T12:00:00Z,train
5477,UNKNOWN,1985,1985-11-08T09:00:00Z,-8.3,76.3,,,0,,1985-11-07T09:00:00Z|1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z,train
5477,UNKNOWN,1985,1985-11-08T12:00:00Z,-8.1,75.4,,,0,,1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z,train
5477,UNKNOWN,1985,1985-11-08T15:00:00Z,-8.5,74.8,,,0,,1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z,train
5477,UNKNOWN,1985,1985-11-08T18:00:00Z,-8.8,74.1,,,0,,1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z,train
5477,UNKNOWN,1985,1985-11-08T21:00:00Z,-8.0,74.2,,,0,,1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z,train
5478,UNKNOWN,1985,1985-11-08T12:00:00Z,-5.0,168.3,,,0,0.0,1985-11-07T12:00:00Z|1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z,train
5478,UNKNOWN,1985,1985-11-08T15:00:00Z,-5.6,169.3,,,0,0.0,1985-11-07T15:00:00Z|1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z,train
5478,UNKNOWN,1985,1985-11-08T18:00:00Z,-6.2,170.3,,,0,0.0,1985-11-07T18:00:00Z|1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z,train
5478,UNKNOWN,1985,1985-11-08T21:00:00Z,-5.4,169.9,,,0,0.0,1985-11-07T21:00:00Z|1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z,train
5478,UNKNOWN,1985,1985-11-09T00:00:00Z,-4.6,169.6,,,0,,1985-11-08T00:00:00Z|1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z,train
5478,UNKNOWN,1985,1985-11-09T03:00:00Z,-3.8,169.2,,,0,,1985-11-08T03:00:00Z|1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z,train
5478,UNKNOWN,1985,1985-11-09T06:00:00Z,-5.6,169.0,,,0,,1985-11-08T06:00:00Z|1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z,train
5478,UNKNOWN,1985,1985-11-09T09:00:00Z,-7.4,168.7,,,0,,1985-11-08T09:00:00Z|1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z|1985-11-09T09:00:00Z,train
5478,UNKNOWN,1985,1985-11-09T12:00:00Z,-8.2,170.1,,,0,,1985-11-08T12:00:00Z|1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z|1985-11-09T09:00:00Z|1985-11-09T12:00:00Z,train
5478,UNKNOWN,1985,1985-11-09T15:00:00Z,-9.1,171.6,,,0,,1985-11-08T15:00:00Z|1985-11-08T18:00:00Z|1985-11-08T21:00:00Z|1985-11-09T00:00:00Z|1985-11-09T03:00:00Z|1985-11-09T06:00:00Z|1985-11-09T09:00:00Z|1985-11-09T12:00:00Z|1985-11-09T15:00:00Z,train
